File,Floor Area,Height,Volume,Number of Floors,External Wall Area,Ground Floor Area,Roof Area,Window Area,Total Heat Capacity,u-Value (Wall),u-Value (Ground Floor),u-Value (Roof),u-Value (Internal Floor),u-Value (Internal Wall),u-Value (Windows),g-Value (Windows),Heat Capacity (Floor Slabs),Infiltration,Permeability,Internal Mass,WWR (North),WWR (East),WWR (West),WWR (South),Building:Start Time,Building:Operating Hours,Building:Light Heat Gain,Building:Equipment Heat Gain,Building:Occupancy,Building:Heating Setpoint,Building:Cooling Setpoint,Boiler Efficiency,Heating COP,Cooling COP,Heating Load,Cooling Load,Lights Load,Thermal Energy,Operational Energy,EUI
Shape1_543,1094.28,3,3307.417529,3,407.2315296,300,364.76,319.3631673,1150339737,0.227050781,0.2,0.2,0.489257813,0.589257813,0.856738281,0.551660156,877.9296875,0.336,7.5,114.9023438,0.3,0.3,0.3,0.3,8.373046875,11.16666667,9.91796875,13.96484375,23.8828125,20,25,0.926621094,4.408203125,3.302734375,2.017535508,3950.651647,3686.002308,38927.74183,71217.12205,65.08126078
Shape1_535,1299.24,3,4495.31843,3,572.0401782,300,649.62,138.1707685,1511225001,0.220800781,0.2,0.2,0.426757813,0.451757813,0.875488281,0.345410156,915.4296875,0.45,7.5,73.65234375,0.3,0.3,0.3,0.3,7.748046875,11.66666667,9.66796875,11.71484375,22.3828125,20,25,0.930371094,3.033203125,3.177734375,4.744972319,1101.126528,4465.748257,73068.00717,112187.9619,86.34891313
Shape1_589,1322.92,3,4277.529528,3,508.5128021,300,661.46,162.4681482,1437400149,0.215332031,0.2,0.2,0.503320313,0.568945313,0.727832031,0.394628906,810.7421875,0.437,7.5,104.1210938,0.3,0.3,0.3,0.3,7.357421875,11.16666667,9.19921875,10.68359375,21.3203125,20,25,0.939277344,2.861328125,3.880859375,4.185952845,1256.218727,4454.616706,66314.71751,105337.1599,79.62473911
Shape1_588,1102.2,3,4114.950725,3,669.6898205,300,275.55,342.1772491,1219837035,0.165332031,0.2,0.2,0.403320313,0.468945313,0.877832031,0.544628906,910.7421875,0.325,7.5,74.12109375,0.3,0.3,0.3,0.3,8.357421875,12.16666667,7.19921875,12.68359375,17.3203125,20,25,0.969277344,3.861328125,2.880859375,3.400807701,3158.648468,2775.118704,54798.96748,79109.00733,71.77373192
Shape1_575,2083.84,3,7372.803046,3,855.909684,300,520.96,437.3711333,2093748173,0.153613281,0.2,0.2,0.498632813,0.517382813,0.833300781,0.490722656,924.8046875,0.274,7.5,65.21484375,0.3,0.3,0.3,0.3,7.841796875,11.5,9.10546875,13.27734375,21.7578125,20,25,0.936933594,3.001953125,2.583984375,2.051109928,4919.65835,6462.640492,71680.97653,128293.7072,61.56600662
Shape1_544,609.45,3,2099.150982,3,384.663856,300,203.15,210.8566201,736925892.9,0.181738281,0.2,0.2,0.579882813,0.523632813,0.748925781,0.406347656,931.0546875,0.452,7.5,104.5898438,0.3,0.3,0.3,0.3,7.279296875,11.16666667,7.48046875,13.15234375,21.5078125,20,25,0.927558594,3.439453125,2.521484375,4.798750253,1174.46641,1477.871133,37855.50178,50801.65291,83.35655577
Shape1_511,2034.9,3,7825.62307,3,1113.197051,300,406.98,439.8067335,2208662410,0.224414063,0.2,0.2,0.440234375,0.468359375,0.949023438,0.318164063,988.671875,0.31,7.5,67.1484375,0.3,0.3,0.3,0.3,8.66796875,11.16666667,6.0390625,11.6171875,17.703125,20,25,0.959726563,4.06640625,3.79296875,4.189334742,2633.80964,4335.048115,103042.3469,141017.3684,69.2994095
Shape1_585,1588.65,3,6129.64716,3,790.8191604,300,529.55,306.0214693,1827653807,0.227832031,0.2,0.2,0.428320313,0.443945313,0.840332031,0.357128906,935.7421875,0.297,7.5,111.6210938,0.3,0.3,0.3,0.3,8.607421875,11,6.69921875,11.18359375,16.3203125,20,25,0.946777344,2.611328125,4.130859375,4.134130579,2138.255447,3779.875507,81955.66554,115067.375,72.43091618
Shape1_584,2199.2,3,7385.787782,3,811.4597341,300,549.8,461.4776761,2080106651,0.177832031,0.2,0.2,0.528320313,0.543945313,0.990332031,0.507128906,835.7421875,0.322,7.5,81.62109375,0.3,0.3,0.3,0.3,7.607421875,10,8.69921875,13.18359375,20.3203125,20,25,0.976777344,3.611328125,3.130859375,2.452507188,4757.09653,6240.747317,77084.7001,131753.6466,59.90980656
Shape1_551,671.96,3,2230.460347,3,346.0856825,300,335.98,156.0156449,843665536.4,0.244238281,0.2,0.2,0.404882813,0.448632813,0.711425781,0.593847656,956.0546875,0.505,7.5,97.08984375,0.3,0.3,0.3,0.3,7.029296875,11.5,9.98046875,11.65234375,18.5078125,20,25,0.965058594,2.689453125,3.771484375,4.901183674,1306.486561,2369.727723,40068.76691,60827.58177,90.52262303
Shape1_683,1654.6,3,6519.835478,3,716.963667,300,413.65,599.2633124,1657110605,0.173535156,0.2,0.2,0.430664063,0.565039063,0.930566406,0.520019531,892.7734375,0.293,7.5,69.66796875,0.3,0.3,0.3,0.3,8.974609375,11,8.52734375,12.23046875,19.7265625,20,25,0.922636719,3.556640625,2.638671875,3.062329647,5211.638721,4432.157485,80826.34659,119652.0462,72.31478675
Shape1_682,1252.35,3,4308.622511,3,642.281194,300,417.45,219.6273158,1482068811,0.223535156,0.2,0.2,0.530664063,0.465039063,0.780566406,0.370019531,992.7734375,0.383,7.5,99.66796875,0.3,0.3,0.3,0.3,7.974609375,10,6.52734375,10.23046875,23.7265625,20,25,0.952636719,2.556640625,3.638671875,4.429219823,1025.024212,2686.435335,64054.78326,87587.95679,69.93888034
Shape1_649,3437,3,11126.61385,3,1348.571029,300,687.4,349.1166557,3388932021,0.218847656,0.2,0.2,0.583789063,0.493164063,0.982128906,0.468457031,958.3984375,0.272,7.5,64.98046875,0.3,0.3,0.3,0.3,7.943359375,11.83333333,7.46484375,13.54296875,23.6015625,20,25,0.927324219,4.400390625,2.982421875,1.626036601,6139.164465,10180.80992,91341.59449,180525.4894,52.52414588
Shape1_648,889.29,3,3323.546481,3,536.6508393,300,296.43,235.6570421,1011936493,0.168847656,0.2,0.2,0.483789063,0.593164063,0.832128906,0.318457031,858.3984375,0.41,7.5,94.98046875,0.3,0.3,0.3,0.3,8.943359375,10.83333333,9.46484375,11.54296875,19.6015625,20,25,0.957324219,3.400390625,3.982421875,4.758941752,1364.130256,2825.520879,50004.64628,74756.20918,84.06280199
Shape1_633,1198.06,3,4791.071892,3,502.6782291,300,599.03,282.1927859,1469508508,0.201269531,0.2,0.2,0.400195313,0.453320313,0.976269531,0.577441406,995.1171875,0.34,7.5,88.18359375,0.3,0.3,0.3,0.3,8.138671875,10.33333333,6.88671875,11.24609375,20.6953125,20,25,0.957089844,3.142578125,2.787109375,4.246598505,1866.634524,2695.48517,63123.77342,86736.22351,72.39722844
Shape1_616,881.1,3,3385.867584,3,558.6934392,300,293.7,235.4094404,1079368500,0.204394531,0.2,0.2,0.531445313,0.572070313,0.704394531,0.530566406,963.8671875,0.393,7.5,97.55859375,0.3,0.3,0.3,0.3,8.076171875,10.33333333,8.26171875,13.62109375,22.4453125,20,25,0.958964844,2.955078125,2.974609375,4.013718566,1932.305443,2257.742722,45188.5476,64966.37385,73.73325826
Shape1_602,2012.88,3,7451.97866,3,791.1685543,300,503.22,578.7416038,2122253464,0.205957031,0.2,0.2,0.459570313,0.475195313,0.812207031,0.404003906,954.4921875,0.344,7.5,105.9960938,0.3,0.3,0.3,0.3,8.169921875,11.5,7.07421875,12.55859375,20.5703125,20,25,0.922402344,3.798828125,3.568359375,3.666128186,3938.669582,4941.632612,96007.6443,139296.346,69.20250883
Shape1_699,1255.92,3,4203.162346,3,578.7917797,300,418.64,259.6301973,1420765178,0.220410156,0.2,0.2,0.411914063,0.558789063,0.902441406,0.323144531,974.0234375,0.331,7.5,86.54296875,0.3,0.3,0.3,0.3,7.787109375,10,8.15234375,12.60546875,21.4765625,20,25,0.962011719,3.369140625,3.576171875,3.11273444,1877.250213,3322.121491,49185.08168,78286.86594,62.33427761
Shape1_698,1649.24,3,6344.098523,3,787.6438864,300,412.31,497.2675905,1748042824,0.170410156,0.2,0.2,0.511914063,0.458789063,0.752441406,0.473144531,874.0234375,0.336,7.5,116.5429688,0.3,0.3,0.3,0.3,8.787109375,11,6.15234375,10.60546875,17.4765625,20,25,0.932011719,4.369140625,2.576171875,4.175607833,3252.472034,3340.013823,93010.77801,122269.2991,74.13675336
Shape1_669,1127.19,3,3895.628757,3,604.4537355,300,375.73,249.7046207,1284950804,0.184472656,0.2,0.2,0.477539063,0.511914063,0.991503906,0.384082031,952.1484375,0.374,7.5,70.60546875,0.3,0.3,0.3,0.3,7.005859375,11,8.33984375,12.66796875,20.3515625,20,25,0.951699219,2.962890625,4.044921875,4.081602534,1722.075645,3202.330283,55610.08722,83662.5005,74.22218126
Shape1_668,1680.12,3,6646.647127,3,932.7591009,300,420.03,370.8848551,1799063093,0.234472656,0.2,0.2,0.577539063,0.411914063,0.841503906,0.534082031,852.1484375,0.272,7.5,100.6054688,0.3,0.3,0.3,0.3,8.005859375,10,6.33984375,10.66796875,16.3515625,20,25,0.921699219,3.962890625,3.044921875,3.404008848,2919.036904,3355.792562,77299.66342,106696.4063,63.50522954
Shape1_635,2969.85,3,11134.03893,3,1363.797238,300,593.97,475.7138612,3121510062,0.226269531,0.2,0.2,0.550195313,0.503320313,0.751269531,0.502441406,945.1171875,0.275,7.5,103.1835938,0.3,0.3,0.3,0.3,8.638671875,11.16666667,9.88671875,10.24609375,18.6953125,20,25,0.972089844,3.642578125,3.287109375,2.613719881,5438.447116,10522.55545,107430.4252,199608.0109,67.211479
Shape1_617,3423.4,3,11443.65251,3,1227.545792,300,684.68,525.4518404,3138583697,0.154394531,0.2,0.2,0.431445313,0.472070313,0.854394531,0.380566406,863.8671875,0.26,7.5,67.55859375,0.3,0.3,0.3,0.3,7.076171875,11.33333333,6.26171875,11.62109375,18.4453125,20,25,0.928964844,3.955078125,3.974609375,2.164753021,5175.450109,8003.577142,105631.8899,175743.2257,51.33587243
Shape1_601,1342.28,3,4633.748546,3,744.8783612,300,335.57,283.9692378,1385621280,0.180957031,0.2,0.2,0.409570313,0.425195313,0.737207031,0.479003906,804.4921875,0.308,7.5,90.99609375,0.3,0.3,0.3,0.3,7.669921875,10,6.07421875,11.55859375,22.5703125,20,25,0.967402344,4.298828125,3.068359375,3.165851548,1987.960706,2634.702893,53313.84896,76393.8463,56.91349517
Shape1_684,1387.68,3,5294.595902,3,824.4303921,300,346.92,312.687224,1431653469,0.211035156,0.2,0.2,0.555664063,0.490039063,0.968066406,0.332519531,817.7734375,0.292,7.5,62.16796875,0.3,0.3,0.3,0.3,8.724609375,12.66666667,6.02734375,10.73046875,20.7265625,20,25,0.975136719,4.306640625,3.888671875,4.248894275,1613.514928,3029.848225,68871.58495,95413.05541,68.7572462
Shape1_647,2056.05,3,8069.591894,3,848.7958784,300,685.35,386.1374067,2265008007,0.237597656,0.2,0.2,0.571289063,0.580664063,0.775878906,0.412207031,970.8984375,0.285,7.5,83.73046875,0.3,0.3,0.3,0.3,7.318359375,10.5,7.71484375,11.29296875,21.1015625,20,25,0.938574219,3.775390625,2.857421875,3.475617748,2596.865847,5435.492494,90814.87608,138429.7903,67.3280272
Shape1_646,1471.85,3,5040.797767,3,812.8927043,300,294.37,366.6580468,1570400833,0.187597656,0.2,0.2,0.471289063,0.480664063,0.925878906,0.562207031,870.8984375,0.348,7.5,113.7304688,0.3,0.3,0.3,0.3,8.318359375,11.5,9.71484375,13.29296875,17.1015625,20,25,0.968574219,2.775390625,3.857421875,2.892801971,4172.656839,5118.557016,61064.54893,105903.1084,71.95237857
Shape1_630,409.5,3,1509.631988,3,284.9014343,300,204.75,140.0280637,527721441,0.182519531,0.2,0.2,0.537695313,0.465820313,0.957519531,0.521191406,882.6171875,0.52,7.5,91.93359375,0.3,0.3,0.3,0.3,7.513671875,11,8.13671875,11.99609375,18.1953125,20,25,0.938339844,3.517578125,3.912109375,6.583193727,732.4672155,1021.394203,31312.95229,40260.36551,98.31591089
Shape1_618,1154.56,3,4148.071418,3,780.6001294,300,288.64,209.3209052,1330511299,0.229394531,0.2,0.2,0.481445313,0.422070313,0.929394531,0.455566406,913.8671875,0.396,7.5,82.55859375,0.3,0.3,0.3,0.3,8.576171875,11.16666667,7.26171875,12.62109375,16.4453125,20,25,0.973964844,4.455078125,3.474609375,4.659144268,1549.068193,2905.704157,65034.70448,90488.6729,78.3750285
Shape1_605,3163,3,11314.51912,3,1170.460221,300,632.6,645.0819445,3183222967,0.168457031,0.2,0.2,0.534570313,0.550195313,0.849707031,0.591503906,929.4921875,0.299,7.5,113.4960938,0.3,0.3,0.3,0.3,8.419921875,12.33333333,9.57421875,10.05859375,19.5703125,20,25,0.974902344,4.048828125,2.818359375,2.444459112,8231.067311,11384.10098,122030.3786,221755.1032,70.10910628
Shape1_685,1526.4,3,5060.672352,3,531.2436094,300,763.2,201.5182543,1733739885,0.161035156,0.2,0.2,0.455664063,0.590039063,0.818066406,0.482519531,917.7734375,0.406,7.5,92.16796875,0.3,0.3,0.3,0.3,7.724609375,11.66666667,8.02734375,12.73046875,16.7265625,20,25,0.945136719,3.306640625,2.888671875,3.820332635,1751.80558,4301.157987,75870.94687,113549.0908,74.39012764
Shape1_651,1415.01,3,4934.56909,3,539.0284827,300,471.67,369.93172,1515048968,0.243847656,0.2,0.2,0.433789063,0.543164063,0.757128906,0.543457031,908.3984375,0.309,7.5,109.9804688,0.3,0.3,0.3,0.3,7.443359375,11.33333333,8.46484375,12.54296875,17.6015625,20,25,0.942324219,2.900390625,3.482421875,2.83998058,3887.180615,4214.987633,59307.66591,96230.95758,68.00726326
Shape1_650,646.76,3,2578.829382,3,561.7803089,300,161.69,249.7611423,766705143,0.193847656,0.2,0.2,0.533789063,0.443164063,0.907128906,0.393457031,808.3984375,0.403,7.5,79.98046875,0.3,0.3,0.3,0.3,8.443359375,10.33333333,6.46484375,10.54296875,21.6015625,20,25,0.972324219,3.900390625,4.482421875,5.905919453,951.9325919,1161.53875,42130.78748,52305.86692,80.87368873
Shape1_634,700.11,3,2274.673726,3,395.7624983,300,233.37,209.8502563,761558254.1,0.176269531,0.2,0.2,0.450195313,0.403320313,0.901269531,0.352441406,845.1171875,0.466,7.5,73.18359375,0.3,0.3,0.3,0.3,7.638671875,12.16666667,7.88671875,12.24609375,22.6953125,20,25,0.942089844,2.642578125,4.287109375,4.910912712,1230.299441,1990.563761,40661.77318,58099.11173,82.98569043
Shape1_619,1359.22,3,4203.761636,3,395.8136092,300,679.61,252.944185,1426144888,0.179394531,0.2,0.2,0.581445313,0.522070313,0.779394531,0.305566406,813.8671875,0.412,7.5,112.5585938,0.3,0.3,0.3,0.3,7.576171875,12.16666667,9.26171875,10.62109375,20.4453125,20,25,0.943964844,3.455078125,4.474609375,3.903039758,1811.327035,4853.15135,64671.19645,107184.8023,78.85758176
Shape1_604,770.43,3,2370.728675,3,390.825294,300,256.81,213.9067029,815095911.6,0.218457031,0.2,0.2,0.434570313,0.450195313,0.999707031,0.441503906,829.4921875,0.383,7.5,83.49609375,0.3,0.3,0.3,0.3,7.419921875,11.33333333,7.57421875,12.05859375,23.5703125,20,25,0.944902344,3.048828125,3.818359375,3.540043965,1480.137671,1867.919249,34008.94975,50371.92237,65.38156922
Shape1_658,653.1,3,2053.055771,3,346.4977919,300,326.55,114.868094,790229731.6,0.203222656,0.2,0.2,0.565039063,0.524414063,0.935253906,0.327832031,864.6484375,0.434,7.5,111.8554688,0.3,0.3,0.3,0.3,8.630859375,12.33333333,6.58984375,12.41796875,18.8515625,20,25,0.940449219,4.337890625,3.169921875,4.854221485,760.4508762,1628.157074,38742.92133,53005.5773,81.15997137
Shape1_657,1463.61,3,5698.643594,3,809.6511542,300,487.87,257.7604888,1683899315,0.178222656,0.2,0.2,0.515039063,0.574414063,0.860253906,0.552832031,914.6484375,0.344,7.5,96.85546875,0.3,0.3,0.3,0.3,7.130859375,10.16666667,7.58984375,11.41796875,16.8515625,20,25,0.955449219,3.837890625,3.669921875,4.083975321,1905.073772,3630.987885,73654.21559,105461.6695,72.05585467
Shape1_636,1502.8,3,5446.181013,3,828.0878329,300,375.7,333.5245334,1705615191,0.188769531,0.2,0.2,0.425195313,0.428320313,0.713769531,0.314941406,970.1171875,0.315,7.5,95.68359375,0.3,0.3,0.3,0.3,8.888671875,11.33333333,7.38671875,12.74609375,21.6953125,20,25,0.934589844,4.392578125,4.037109375,3.154118255,2603.688173,3774.340976,59838.77464,92902.00159,61.81927175
Shape1_620,1368.87,3,4404.713383,3,566.7254027,300,456.29,271.982166,1464843247,0.241894531,0.2,0.2,0.406445313,0.447070313,0.816894531,0.493066406,888.8671875,0.347,7.5,105.0585938,0.3,0.3,0.3,0.3,7.826171875,12.5,7.76171875,12.12109375,19.4453125,20,25,0.951464844,2.705078125,3.224609375,3.059194878,2652.758077,3931.063774,57826.92977,92263.04843,67.40088426
Shape1_607,1928.16,3,7379.357544,3,863.2205676,300,642.72,302.2360655,2140223807,0.193457031,0.2,0.2,0.484570313,0.400195313,0.924707031,0.516503906,979.4921875,0.321,7.5,68.49609375,0.3,0.3,0.3,0.3,8.919921875,11.16666667,6.57421875,11.05859375,21.5703125,20,25,0.959902344,2.548828125,3.318359375,3.703054708,2632.042792,4663.74406,87759.9176,128614.3156,66.70313437
Shape1_681,871.6,3,3216.578788,3,431.286288,300,435.8,185.0732836,1026744318,0.198535156,0.2,0.2,0.580664063,0.415039063,0.705566406,0.595019531,842.7734375,0.402,7.5,114.6679688,0.3,0.3,0.3,0.3,8.474609375,12.5,7.52734375,13.23046875,21.7265625,20,25,0.937636719,3.056640625,3.138671875,3.839196307,1976.950502,2375.4403,44083.74293,64892.59996,74.45227164
Shape1_680,1434.4,3,4576.352792,3,734.0751108,300,358.6,331.6284243,1559446370,0.248535156,0.2,0.2,0.480664063,0.515039063,0.855566406,0.445019531,942.7734375,0.405,7.5,84.66796875,0.3,0.3,0.3,0.3,7.474609375,11.5,9.52734375,11.23046875,17.7265625,20,25,0.967636719,4.056640625,4.138671875,4.012263919,2469.994068,4453.736573,68768.25741,107782.9898,75.14151547
Shape1_656,2047.64,3,6948.77896,3,791.2923192,300,511.91,449.1582852,1898888051,0.228222656,0.2,0.2,0.415039063,0.474414063,0.710253906,0.402832031,814.6484375,0.279,7.5,66.85546875,0.3,0.3,0.3,0.3,8.130859375,11.16666667,9.58984375,13.41796875,20.8515625,20,25,0.925449219,2.837890625,2.669921875,1.722925517,5146.886988,7006.103352,64990.05656,126363.5219,61.71178622
Shape1_655,861.7,3,3112.723219,3,467.8055325,300,430.85,159.8889531,1019909057,0.206347656,0.2,0.2,0.508789063,0.468164063,0.794628906,0.505957031,833.3984375,0.446,7.5,102.4804688,0.3,0.3,0.3,0.3,8.693359375,11.33333333,7.96484375,13.04296875,20.6015625,20,25,0.949824219,2.650390625,2.732421875,4.781687499,1047.361581,2324.378386,50566.57399,70928.12866,82.31185872
Shape1_637,771.66,3,2410.685132,3,316.8242947,300,385.83,183.8493342,853449653.5,0.238769531,0.2,0.2,0.525195313,0.528320313,0.863769531,0.464941406,870.1171875,0.492,7.5,65.68359375,0.3,0.3,0.3,0.3,7.888671875,12.33333333,9.38671875,10.74609375,17.6953125,20,25,0.964589844,3.392578125,3.037109375,4.898497965,1293.169458,2636.455528,47391.61767,70486.96809,91.3445923
Shape1_621,2230.8,3,8293.610239,3,1090.920006,300,446.16,524.1332916,2372406558,0.191894531,0.2,0.2,0.506445313,0.547070313,0.966894531,0.343066406,988.8671875,0.327,7.5,75.05859375,0.3,0.3,0.3,0.3,8.826171875,11.5,9.76171875,10.12109375,23.4453125,20,25,0.921464844,3.705078125,4.224609375,3.648885017,3603.181581,7338.676418,98245.72608,162532.5315,72.85840573
Shape1_615,2234.82,3,7889.525451,3,716.1659745,300,744.94,442.2875514,2170368907,0.185644531,0.2,0.2,0.418945313,0.559570313,0.760644531,0.474316406,851.3671875,0.314,7.5,78.80859375,0.3,0.3,0.3,0.3,7.701171875,11,6.51171875,13.37109375,16.9453125,20,25,0.947714844,4.330078125,3.849609375,2.849027379,4179.046677,5159.879727,86421.43423,131621.9806,58.89600981
Shape1_689,2782.36,3,9485.566065,3,965.6356309,300,695.59,479.9632931,2688783254,0.201660156,0.2,0.2,0.524414063,0.546289063,0.846191406,0.491894531,886.5234375,0.298,7.5,82.79296875,0.3,0.3,0.3,0.3,8.662109375,11.5,7.40234375,11.85546875,18.9765625,20,25,0.965761719,2.744140625,4.451171875,2.557790278,5020.134467,7252.617598,93869.92677,157402.8569,56.57170781
Shape1_688,599.1,3,2341.989738,3,366.6735491,300,299.55,180.6728891,805220957.7,0.151660156,0.2,0.2,0.424414063,0.446289063,0.996191406,0.341894531,986.5234375,0.359,7.5,112.7929688,0.3,0.3,0.3,0.3,7.662109375,12.5,9.40234375,13.85546875,22.9765625,20,25,0.935761719,3.744140625,3.451171875,4.6216025,1076.095154,1901.960556,33499.23973,50160.4142,83.72627976
Shape1_654,1860.08,3,5789.136284,3,725.9670831,300,465.02,355.6562479,1872467025,0.156347656,0.2,0.2,0.408789063,0.568164063,0.944628906,0.355957031,933.3984375,0.305,7.5,72.48046875,0.3,0.3,0.3,0.3,7.693359375,12.33333333,9.96484375,11.04296875,16.6015625,20,25,0.979824219,3.650390625,3.732421875,2.413738023,4042.511857,7009.180433,64630.29528,126030.7159,67.75553518
Shape1_653,1872.72,3,7233.01582,3,956.5089525,300,468.18,385.7627936,1973140756,0.231347656,0.2,0.2,0.458789063,0.518164063,0.869628906,0.580957031,883.3984375,0.307,7.5,87.48046875,0.3,0.3,0.3,0.3,8.193359375,10.16666667,8.96484375,12.04296875,18.6015625,20,25,0.934824219,4.150390625,3.232421875,3.321007418,3867.303938,5556.182872,82717.84181,131390.0038,70.15998322
Shape1_640,1030.17,3,3914.4434,3,562.5642374,300,343.39,325.25392,1181180695,0.175097656,0.2,0.2,0.446289063,0.455664063,0.813378906,0.599707031,945.8984375,0.318,7.5,76.23046875,0.3,0.3,0.3,0.3,7.068359375,10.33333333,9.21484375,13.79296875,18.1015625,20,25,0.961074219,4.025390625,3.607421875,2.597178841,3615.60732,2783.909253,40851.94728,65238.99233,63.32837525
Shape1_622,1124.2,3,3898.469845,3,706.1631279,300,281.05,249.3163809,1191512396,0.216894531,0.2,0.2,0.556445313,0.597070313,0.891894531,0.568066406,838.8671875,0.316,7.5,60.05859375,0.3,0.3,0.3,0.3,7.326171875,11,8.76171875,13.12109375,21.4453125,20,25,0.966464844,4.205078125,2.724609375,2.796032753,2583.891381,3374.177638,45534.21517,75092.01128,66.79595381
Shape1_603,1046.94,3,3352.458921,3,458.9365705,300,523.47,133.5111046,1171482835,0.155957031,0.2,0.2,0.559570313,0.575195313,0.962207031,0.554003906,854.4921875,0.41,7.5,75.99609375,0.3,0.3,0.3,0.3,7.169921875,10.5,9.07421875,10.55859375,16.5703125,20,25,0.952402344,2.798828125,2.568359375,4.032830415,1149.697729,3379.287491,55231.56271,84834.12113,81.03054724
Shape1_693,1867.52,3,6600.151834,3,884.3305203,300,466.88,359.8112613,1969109192,0.239160156,0.2,0.2,0.449414063,0.471289063,0.733691406,0.529394531,961.5234375,0.307,7.5,60.29296875,0.3,0.3,0.3,0.3,7.412109375,12.16666667,8.90234375,10.35546875,23.9765625,20,25,0.973261719,2.994140625,3.701171875,2.50436205,3501.622464,6126.572142,62354.85205,116023.624,62.1271119
Shape1_692,921.1,3,2794.783198,3,378.8897685,300,460.55,155.1734585,1035845629,0.189160156,0.2,0.2,0.549414063,0.571289063,0.883691406,0.379394531,861.5234375,0.495,7.5,90.29296875,0.3,0.3,0.3,0.3,8.412109375,11.16666667,6.90234375,12.35546875,19.9765625,20,25,0.943261719,3.994140625,2.701171875,4.703559533,1024.822835,2279.453848,53474.43855,73442.45426,79.73342119
Shape1_664,1036.12,3,3192.342707,3,550.549685,300,259.03,242.9183475,1182706060,0.221972656,0.2,0.2,0.452539063,0.586914063,0.729003906,0.496582031,977.1484375,0.414,7.5,108.1054688,0.3,0.3,0.3,0.3,7.755859375,12.33333333,9.83984375,11.16796875,21.3515625,20,25,0.929199219,3.712890625,2.794921875,3.316700974,2280.816036,3715.899961,48518.82935,81070.11301,78.24394183
Shape1_663,2512.04,3,8210.740902,3,1044.686531,300,628.01,267.7406742,2500281043,0.190722656,0.2,0.2,0.590039063,0.599414063,0.747753906,0.590332031,889.6484375,0.282,7.5,74.35546875,0.3,0.3,0.3,0.3,8.380859375,11.5,7.08984375,11.91796875,19.8515625,20,25,0.977949219,3.087890625,3.919921875,2.174164331,4165.790893,6941.534671,76001.12621,136808.9699,54.46130234
Shape1_638,1728.75,3,6697.217838,3,860.7538247,300,576.25,279.7523323,1917845256,0.163769531,0.2,0.2,0.575195313,0.578320313,0.938769531,0.389941406,920.1171875,0.287,7.5,80.68359375,0.3,0.3,0.3,0.3,8.388671875,10.16666667,8.38671875,13.74609375,19.6953125,20,25,0.949589844,2.892578125,3.537109375,3.034148666,2433.063174,4886.063321,67394.55398,110196.4687,63.74343813
Shape1_623,812.76,3,3224.847454,3,560.706899,300,270.92,259.2271874,999707930.5,0.166894531,0.2,0.2,0.456445313,0.497070313,0.741894531,0.418066406,938.8671875,0.39,7.5,90.05859375,0.3,0.3,0.3,0.3,8.326171875,10,6.76171875,11.12109375,17.4453125,20,25,0.936464844,3.205078125,3.724609375,5.219656456,1051.89328,1501.187732,51273.16688,64423.57141,79.26518457
Shape1_614,1668.6,3,5056.315196,3,797.2860165,300,333.72,314.5637533,1785206262,0.235644531,0.2,0.2,0.518945313,0.459570313,0.910644531,0.324316406,951.3671875,0.37,7.5,108.8085938,0.3,0.3,0.3,0.3,8.701171875,12,8.51171875,11.37109375,20.9453125,20,25,0.977714844,3.330078125,2.849609375,3.184770338,2818.432769,5539.61995,71440.575,119967.6458,71.89718672
Shape1_679,2263.84,3,7647.093051,3,852.0557828,300,565.96,458.6865851,2174776241,0.167285156,0.2,0.2,0.568164063,0.502539063,0.911816406,0.351269531,830.2734375,0.282,7.5,95.91796875,0.3,0.3,0.3,0.3,8.849609375,11.83333333,7.27734375,11.98046875,23.2265625,20,25,0.926386719,2.681640625,3.013671875,2.485517882,4077.974468,5581.581512,79872.92998,128767.584,56.88016115
Shape1_678,1709.28,3,6628.46819,3,867.7063558,300,569.76,260.8621762,1890907897,0.217285156,0.2,0.2,0.468164063,0.402539063,0.761816406,0.501269531,930.2734375,0.34,7.5,65.91796875,0.3,0.3,0.3,0.3,7.849609375,12.83333333,9.27734375,13.98046875,19.2265625,20,25,0.956386719,3.681640625,4.013671875,3.348340502,2884.003499,5822.035032,72123.79054,123124.8174,72.03314695
Shape1_666,1272.42,3,4238.498882,3,488.7474786,300,424.14,334.5171119,1320363301,0.246972656,0.2,0.2,0.502539063,0.436914063,0.954003906,0.571582031,927.1484375,0.375,7.5,63.10546875,0.3,0.3,0.3,0.3,7.255859375,11.16666667,6.83984375,10.16796875,19.3515625,20,25,0.944199219,3.212890625,3.294921875,3.703642849,2790.626231,2980.656229,62356.5747,88467.12327,69.52666829
Shape1_665,1259.5,3,4510.338773,3,498.726331,300,629.75,220.2265303,1405772934,0.171972656,0.2,0.2,0.552539063,0.486914063,0.879003906,0.346582031,877.1484375,0.377,7.5,78.10546875,0.3,0.3,0.3,0.3,8.755859375,11.33333333,7.83984375,13.16796875,17.3515625,20,25,0.959199219,2.712890625,3.794921875,4.229076743,1646.842316,3536.40627,65507.60973,96486.52865,76.60700965
