File,Floor Area,Height,Volume,Number of Floors,External Wall Area,Ground Floor Area,Roof Area,Window Area,Total Heat Capacity,u-Value (Wall),u-Value (Ground Floor),u-Value (Roof),u-Value (Internal Floor),u-Value (Internal Wall),u-Value (Windows),g-Value (Windows),Heat Capacity (Floor Slabs),Infiltration,Permeability,Internal Mass,WWR (North),WWR (East),WWR (West),WWR (South),Building:Start Time,Building:Operating Hours,Building:Light Heat Gain,Building:Equipment Heat Gain,Building:Occupancy,Building:Heating Setpoint,Building:Cooling Setpoint,Boiler Efficiency,Heating COP,Cooling COP,Heating Load,Cooling Load,Lights Load,Thermal Energy,Operational Energy,EUI
Shape1_220,1514.28,3.87109375,5861.9192128,3,818.637565699506,504.76,504.76,228.735122507629,1697717654.08813,0.243359375,0.225390625,0.230078125,0.41796875,0.40546875,0.886328125,0.458203125,924.21875,0.316,7.04296875,67.734375,0.1171875,0.3515625,0.3359375,0.1078125,7.4765625,11,8.640625,11.765625,21.53125,20,25,0.966171875,3.5390625,2.7890625,5669.168146547,1866.381048826,4722.9265210144,69790.7623294888,111163.598653575,73.4102006587784
Shape1_203,2241.24,3.33984375,7485.3942078,4,770.02864109035,560.31,560.31,494.93761327027,2132393303.4682,0.227734375,0.222265625,0.158203125,0.57421875,0.54921875,0.951953125,0.467578125,867.96875,0.304,7.32421875,80.859375,0.4546875,0.1390625,0.4984375,0.4703125,8.0390625,11.6666666666667,6.515625,13.890625,20.28125,20,25,0.956796875,2.6015625,2.7265625,5772.9387475475,4851.2823909649,5434.2664929066,87390.6617404966,134994.836218358,60.2322090531841
Shape1_293,1320.36,3.654296875,4824.9871468,3,768.742532847714,440.12,440.12,184.514993704817,1536705292.91176,0.1943359375,0.2091796875,0.2333984375,0.453515625,0.487890625,0.9759765625,0.4974609375,911.328125,0.336,7.083984375,97.3828125,0.15703125,0.20078125,0.22578125,0.20703125,7.56640625,11.3333333333333,8.1796875,10.8515625,23.234375,20,25,0.9229296875,3.85546875,3.75390625,4931.9584184247,1314.3690654585,3760.5932121979,59363.3882275747,92306.1847664283,69.9098615274836
Shape1_292,2308.15,3.154296875,7280.5883124,5,829.29934882367,461.63,461.63,542.080124999218,2046837690.26829,0.2443359375,0.1591796875,0.1833984375,0.553515625,0.587890625,0.8259765625,0.3474609375,811.328125,0.337,8.583984375,67.3828125,0.35703125,0.40078125,0.42578125,0.40703125,8.56640625,12.3333333333333,6.1796875,12.8515625,19.234375,20,25,0.9529296875,2.85546875,2.75390625,6692.7121825189,4971.4632440282,5317.5340401259,97886.7339914788,144468.332182982,62.5905301574775
Shape1_264,854.79,3.232421875,2763.0431411,3,447.95740182248,284.93,284.93,209.790248456641,962677318.708811,0.1677734375,0.2169921875,0.2224609375,0.444140625,0.553515625,0.9806640625,0.5396484375,926.953125,0.428,8.443359375,79.5703125,0.18828125,0.49453125,0.36953125,0.17578125,7.22265625,11.1666666666667,9.1171875,11.6640625,21.609375,20,25,0.9669921875,2.57421875,2.72265625,3404.8140488423,1687.957516253,2642.9647686774,44112.9765774795,67265.3479510935,78.6922495011564
Shape1_263,2199.12,3.419921875,7520.8218008,3,743.044140474308,733.04,733.04,368.377457928429,2181301649.25195,0.2490234375,0.2482421875,0.2412109375,0.506640625,0.566015625,0.9619140625,0.4833984375,839.453125,0.28,6.005859375,98.3203125,0.41328125,0.11953125,0.49453125,0.30078125,8.59765625,11.6666666666667,7.8671875,11.4140625,19.109375,20,25,0.9257421875,4.19921875,3.59765625,6413.9078627786,3220.9126526222,6002.4332119755,84107.4645545623,136688.779491468,62.1561258555548
Shape1_240,938.72,3.76171875,3531.2017984,4,554.471607563315,234.68,234.68,379.375310438058,1001255666.61066,0.169921875,0.198828125,0.162890625,0.58359375,0.43984375,0.731640625,0.416015625,839.84375,0.343,6.99609375,85.546875,0.3359375,0.3453125,0.4671875,0.4765625,8.8203125,12.5,7.578125,12.703125,19.15625,20,25,0.950234375,3.7578125,2.6953125,3376.4569425678,2784.5451893843,2303.6277089854,49290.2750939519,69470.0538246641,74.0050854617607
Shape1_221,2289.65,3.37109375,7718.6253771,5,1132.96912412962,457.93,457.93,387.183700587097,2276990091.69628,0.193359375,0.175390625,0.180078125,0.51796875,0.50546875,0.736328125,0.308203125,824.21875,0.336,8.54296875,97.734375,0.3171875,0.1515625,0.1359375,0.3078125,8.4765625,12,6.640625,13.765625,17.53125,20,25,0.936171875,2.5390625,3.7890625,6987.4337013728,3848.6694000465,5792.4269936108,94786.5427161398,145528.20318017,63.5591479833907
Shape1_208,961.1,3.30859375,3179.8906545,2,402.275393972273,480.55,480.55,194.512425240709,1159935094.80498,0.249609375,0.231640625,0.236328125,0.58046875,0.46796875,0.980078125,0.326953125,961.71875,0.394,6.85546875,93.984375,0.3921875,0.3265625,0.3109375,0.2828125,7.3515625,12.1666666666667,7.390625,12.015625,17.03125,20,25,0.969921875,2.6640625,3.4140625,4781.8603398641,1193.1525666553,2676.0347245138,58384.1625247139,81826.2267114548,85.1380987529443
Shape1_259,1504.92,3.544921875,5334.8260228,3,644.729114794622,501.64,501.64,315.889628720554,1647854026.70692,0.2115234375,0.1607421875,0.1537109375,0.431640625,0.441015625,0.9244140625,0.5958984375,914.453125,0.378,8.630859375,105.8203125,0.36328125,0.46953125,0.14453125,0.35078125,7.34765625,12.3333333333333,8.3671875,10.9140625,22.109375,20,25,0.9332421875,4.44921875,4.34765625,5085.481229242,3364.8595737764,4587.25324128,65029.6532226027,105213.991616216,69.913345304877
Shape1_258,2362.65,3.044921875,7194.0849633,5,1028.179076824,472.53,472.53,347.031346928674,2211847840.43585,0.1615234375,0.2107421875,0.2037109375,0.531640625,0.541015625,0.7744140625,0.4458984375,814.453125,0.301,7.130859375,75.8203125,0.16328125,0.26953125,0.34453125,0.15078125,8.34765625,11.3333333333333,6.3671875,12.9140625,18.109375,20,25,0.9632421875,3.44921875,3.34765625,5401.596967519,4212.4069429794,5383.3300582324,77022.5919871379,124180.563297254,52.5598642614242
Shape1_239,1087.04,3.23046875,3511.6501088,2,402.62889458761,543.52,543.52,201.872839775375,1173742283.04275,0.191796875,0.245703125,0.153515625,0.48984375,0.44609375,0.778515625,0.481640625,808.59375,0.423,7.65234375,106.171875,0.3734375,0.4828125,0.2796875,0.2140625,8.2578125,10.1666666666667,9.953125,12.828125,19.40625,20,25,0.974609375,3.6953125,2.6328125,3900.012140259,1763.1324306722,3671.4146194051,51171.9398119411,83333.5318779298,76.6609617658318
Shape1_222,1869.68,3.62109375,6770.2888996,4,871.884734310363,467.42,467.42,434.425352169631,2076817595.30259,0.218359375,0.150390625,0.155078125,0.56796875,0.55546875,0.811328125,0.533203125,974.21875,0.282,6.29296875,112.734375,0.4171875,0.4515625,0.2359375,0.2078125,7.9765625,10.5,7.640625,10.765625,19.53125,20,25,0.951171875,3.0390625,3.2890625,5482.3759933708,4000.7461586691,4766.3065229412,75909.3317014269,117662.176842392,62.9317192473534
Shape1_214,942.6,3.93359375,3707.806647,4,776.874163722155,235.65,235.65,217.341866968805,1103915554.79082,0.237109375,0.244140625,0.248828125,0.50546875,0.49296875,0.792578125,0.364453125,836.71875,0.402,8.73046875,71.484375,0.1421875,0.1765625,0.3609375,0.1328125,8.1015625,10.5,7.890625,12.515625,18.03125,20,25,0.962421875,4.4140625,3.1640625,5426.136359177,1146.0683359362,2394.0564518614,62598.8208632494,83570.7553815553,88.6598296006315
Shape1_256,1014.66,3.294921875,3343.2235272,2,424.172317381179,507.33,507.33,171.075624162473,1147324580.45804,0.1865234375,0.1857421875,0.1787109375,0.481640625,0.491015625,0.9994140625,0.3708984375,864.453125,0.369,6.380859375,90.8203125,0.46328125,0.16953125,0.24453125,0.25078125,8.84765625,11.8333333333333,9.3671875,13.9140625,20.109375,20,25,0.9782421875,3.94921875,2.84765625,3393.7819710671,1475.1143796864,3273.0556107438,43676.723451679,72348.6906017947,71.3033830069133
Shape1_255,3868.65,3.57421875,13827.3984657,5,1425.71495594192,773.73,773.73,568.028364555802,3820974077.14075,0.238671875,0.167578125,0.194140625,0.47109375,0.42734375,0.750390625,0.359765625,927.34375,0.269,7.55859375,96.796875,0.2609375,0.2703125,0.3921875,0.2015625,7.4453125,11.1666666666667,9.328125,12.453125,21.65625,20,25,0.938984375,3.3828125,3.5703125,8044.2949828752,6850.2599142603,13486.0954299728,114907.748625411,233045.944591973,60.2396041492441
Shape1_237,3097.12,3.48046875,10779.4332464,4,1096.71513886014,774.28,774.28,456.444600388015,2885036026.9692,0.166796875,0.170703125,0.228515625,0.53984375,0.59609375,0.853515625,0.556640625,858.59375,0.312,8.40234375,61.171875,0.2734375,0.3828125,0.3796875,0.1140625,8.7578125,11.3333333333333,6.953125,13.828125,21.40625,20,25,0.959609375,3.1953125,3.1328125,7414.5132032715,6270.6487545739,7780.4113285663,106610.143207788,174766.546446029,56.4287294150788
Shape1_224,926.55,3.41796875,3166.9201035,3,533.830176937036,308.85,308.85,194.838304155303,1058233935.72713,0.223046875,0.214453125,0.184765625,0.55234375,0.43359375,0.834765625,0.537890625,921.09375,0.364,7.08984375,72.421875,0.2484375,0.1078125,0.1546875,0.4890625,7.8828125,11.3333333333333,7.203125,12.078125,21.90625,20,25,0.933359375,3.0703125,3.5078125,3143.0314960707,1649.6868428949,2208.8166672306,40523.7616075596,59872.9956124996,64.6192818655222
Shape1_204,1276.44,3.46484375,4422.6667518,4,798.653509148096,319.11,319.11,264.187648371584,1390533728.71169,0.190234375,0.159765625,0.220703125,0.44921875,0.42421875,0.989453125,0.355078125,842.96875,0.334,6.94921875,88.359375,0.4046875,0.1890625,0.2484375,0.1203125,8.2890625,12.1666666666667,8.015625,11.390625,19.28125,20,25,0.949296875,3.3515625,3.9765625,4978.4773555653,1827.0883845352,3795.9397673932,61394.5226184271,94646.9549807915,74.1491609325871
Shape1_276,1562.36,3.013671875,4708.4413671,4,732.668805808404,390.59,390.59,220.593269797423,1626188119.38296,0.2208984375,0.1888671875,0.2318359375,0.575390625,0.509765625,0.9900390625,0.5865234375,870.703125,0.369,8.349609375,103.9453125,0.20078125,0.23203125,0.28203125,0.21328125,8.16015625,11.1666666666667,6.4921875,12.7890625,23.859375,20,25,0.9426171875,3.38671875,4.16015625,4464.6561178237,2566.1476130665,3692.4371200863,56354.2483918746,88699.9975638306,56.7730853092953
Shape1_275,1406.68,3.138671875,4415.1078323,4,655.303712348189,351.67,351.67,337.497525599522,1430117063.98246,0.1583984375,0.2263671875,0.1943359375,0.400390625,0.434765625,0.9525390625,0.3990234375,845.703125,0.393,8.724609375,96.4453125,0.25078125,0.28203125,0.43203125,0.36328125,8.41015625,11.3333333333333,8.9921875,10.2890625,16.859375,20,25,0.9501171875,2.63671875,3.41015625,5567.1013735708,2378.7620945987,4281.7729826749,71405.8161643218,108914.147492554,77.4263851711505
Shape1_242,473.16,3.51171875,1661.6054352,2,302.40026885732,236.58,236.58,133.492010576655,602569646.269116,0.194921875,0.223828125,0.237890625,0.43359375,0.58984375,0.956640625,0.341015625,889.84375,0.399,6.24609375,100.546875,0.2359375,0.4453125,0.1671875,0.3765625,8.3203125,11,8.578125,13.703125,21.15625,20,25,0.965234375,3.2578125,3.1953125,2242.1889072758,875.1128889822,1367.7148479423,27276.9036639477,39258.0857319223,82.9700011241911
Shape1_225,2838.52,3.91796875,11121.2362044,4,1093.6737421707,709.63,709.63,584.196852389048,2742640585.12805,0.173046875,0.164453125,0.234765625,0.45234375,0.53359375,0.984765625,0.387890625,821.09375,0.309,8.58984375,102.421875,0.4484375,0.3078125,0.3546875,0.2890625,8.8828125,12.3333333333333,9.203125,10.078125,17.90625,20,25,0.963359375,4.0703125,2.5078125,10717.5005568568,4381.8602427998,9805.2415742615,142357.785984886,228251.702175416,80.4122226284882
Shape1_215,1803,3.43359375,6190.76878,3,706.725059219487,601,601,314.983588451393,1958690825.08258,0.187109375,0.194140625,0.198828125,0.40546875,0.59296875,0.942578125,0.514453125,936.71875,0.327,7.23046875,101.484375,0.3421875,0.3765625,0.1609375,0.3328125,7.1015625,11.5,9.890625,10.515625,22.03125,20,25,0.932421875,3.4140625,4.1640625,5154.6741681235,2947.3994845097,6605.8310418502,67063.668220125,124930.748146733,69.29048704755
Shape1_272,1691.95,3.888671875,6579.4385904,5,1146.15265188887,338.39,338.39,391.391840153727,2032006760.8415,0.2333984375,0.2013671875,0.1693359375,0.450390625,0.484765625,0.8775390625,0.4740234375,995.703125,0.291,6.474609375,111.4453125,0.15078125,0.38203125,0.33203125,0.26328125,7.91015625,12.8333333333333,9.9921875,13.2890625,18.859375,20,25,0.9351171875,3.13671875,3.91015625,5017.0277972927,3705.7418544067,5612.2863356041,68128.4520401455,117292.080340037,69.3236090546632
Shape1_271,1081.8,3.107421875,3361.610562,3,514.21826399612,360.6,360.6,201.994306399124,1216886712.84872,0.2052734375,0.1544921875,0.1599609375,0.569140625,0.478515625,0.9431640625,0.4271484375,951.953125,0.43,8.818359375,87.0703125,0.13828125,0.44453125,0.11953125,0.42578125,7.47265625,11.5,7.6171875,13.1640625,18.609375,20,25,0.9294921875,3.32421875,3.97265625,4162.9491969166,1555.3774866408,2824.8806204352,52207.8018301686,76953.756065181,71.1349196387326
Shape1_243,2387.44,3.01171875,7190.3007968,4,819.559551764496,596.86,596.86,361.787549878021,2422184431.21468,0.244921875,0.173828125,0.187890625,0.53359375,0.48984375,0.806640625,0.491015625,989.84375,0.324,7.74609375,70.546875,0.4359375,0.2453125,0.3671875,0.1765625,7.3203125,10,6.578125,11.703125,17.15625,20,25,0.935234375,4.2578125,4.1953125,6535.4648878982,3432.0274482164,5340.7003193828,86236.9250846683,133021.459882462,55.7171949378672
Shape1_226,1560.05,3.16796875,4942.1884784,5,729.396768946228,312.01,312.01,396.221825406567,1691937098.48842,0.248046875,0.189453125,0.209765625,0.40234375,0.58359375,0.909765625,0.462890625,971.09375,0.296,6.33984375,117.421875,0.3484375,0.2078125,0.4546875,0.3890625,7.3828125,10.1666666666667,8.203125,13.078125,19.90625,20,25,0.948359375,3.5703125,4.0078125,3998.3036467916,3408.9691512811,4107.851415486,54121.9879761941,90106.7663758514,57.7588964301474
Shape1_213,2457.16,3.18359375,7822.6022902,4,756.493009624007,614.29,614.29,506.598251864301,2482560785.10409,0.162109375,0.219140625,0.223828125,0.55546875,0.44296875,0.717578125,0.589453125,986.71875,0.281,6.48046875,86.484375,0.2421875,0.4765625,0.4609375,0.4328125,7.6015625,11,6.890625,11.515625,16.03125,20,25,0.947421875,3.9140625,3.6640625,4999.9717748723,6621.7739609549,6052.9904827264,81276.8532781871,134301.04990687,54.6570227038005
Shape1_268,1573.8,3.857421875,6070.812842,3,897.619708246826,524.6,524.6,199.756821415005,1670023612.62516,0.1802734375,0.1794921875,0.1849609375,0.519140625,0.428515625,0.8681640625,0.5021484375,801.953125,0.303,6.568359375,72.0703125,0.23828125,0.14453125,0.21953125,0.12578125,8.97265625,11,6.6171875,10.1640625,16.609375,20,25,0.9744921875,2.82421875,3.47265625,6156.7612260961,1651.4143790606,3795.1913738006,76399.6285098191,109645.504944312,69.6692749677928
Shape1_267,1330.92,3.982421875,5300.2824264,2,529.422499095242,665.46,665.46,297.551768973538,1468525174.90667,0.2427734375,0.2419921875,0.2474609375,0.494140625,0.503515625,0.9056640625,0.3146484375,876.953125,0.321,6.193359375,64.5703125,0.28828125,0.19453125,0.46953125,0.47578125,8.72265625,12.6666666666667,8.1171875,12.6640625,23.609375,20,25,0.9219921875,3.07421875,4.22265625,5480.0009248316,1847.8624715936,3861.1209077141,65681.2446974921,99504.6638490676,74.7638204017279
Shape1_244,2894.1,3.13671875,9077.9755638,5,1065.46110318279,578.82,578.82,472.511094897318,2739388050.97263,0.182421875,0.211328125,0.225390625,0.45859375,0.56484375,0.844140625,0.303515625,914.84375,0.311,8.12109375,63.046875,0.4859375,0.2953125,0.1171875,0.4265625,7.0703125,10.3333333333333,8.078125,13.203125,22.15625,20,25,0.957734375,3.5078125,3.4453125,6674.8604953715,4278.1399744014,8205.6584684966,89744.6965795739,161626.264763604,55.8468141265347
Shape1_227,2138.37,3.66796875,7843.4770089,3,876.790314980947,712.79,712.79,301.315846765077,2221419536.73461,0.198046875,0.239453125,0.159765625,0.50234375,0.48359375,0.759765625,0.312890625,871.09375,0.328,7.83984375,87.421875,0.1484375,0.4078125,0.2546875,0.1890625,8.3828125,11.1666666666667,6.203125,11.078125,23.90625,20,25,0.978359375,2.5703125,3.0078125,7854.7720951502,2004.3982507537,4953.0307308719,94496.8731718131,137885.422374251,64.4815548171041
Shape1_202,645.66,3.83984375,2479.2332466,3,479.301296379101,215.22,215.22,196.751084711053,837322356.267603,0.177734375,0.172265625,0.208203125,0.47421875,0.44921875,0.801953125,0.317578125,967.96875,0.445,8.82421875,110.859375,0.2546875,0.3390625,0.2984375,0.2703125,7.0390625,10.6666666666667,8.515625,11.890625,16.28125,20,25,0.926796875,3.6015625,3.7265625,3961.2392981631,858.7434381517,1702.1924479806,47199.5418679517,62110.7477122618,96.1972984423099
Shape1_266,1116.92,3.482421875,3889.5873387,4,611.508363430478,279.23,279.23,333.3162499916,1268987034.87269,0.1927734375,0.1919921875,0.1974609375,0.594140625,0.403515625,0.7556640625,0.4646484375,976.953125,0.36,7.693359375,94.5703125,0.48828125,0.39453125,0.26953125,0.27578125,7.72265625,11.6666666666667,6.1171875,10.6640625,19.609375,20,25,0.9519921875,4.07421875,3.22265625,4510.239298564,2027.2513920134,2107.2384303533,56677.4460524636,75136.8547023585,67.2714739662272
Shape1_265,2684.6,3.732421875,10020.0614435,4,1066.9426028038,671.15,671.15,483.17904196368,2639412243.19664,0.2177734375,0.1669921875,0.1724609375,0.544140625,0.453515625,0.8306640625,0.3896484375,826.953125,0.275,6.943359375,109.5703125,0.38828125,0.29453125,0.16953125,0.37578125,8.22265625,12.1666666666667,7.1171875,13.6640625,17.609375,20,25,0.9369921875,3.57421875,3.72265625,6983.0542353815,4860.5410030289,7290.1857691478,99156.7571398395,163018.784477574,60.7236774482508
Shape1_247,1528.92,3.88671875,5942.4839424,4,901.312162364315,382.23,382.23,343.409939347976,1641469921.63719,0.207421875,0.236328125,0.200390625,0.40859375,0.51484375,0.769140625,0.528515625,864.84375,0.318,7.37109375,78.046875,0.3859375,0.3953125,0.2171875,0.1265625,8.5703125,12.1666666666667,9.078125,10.203125,20.15625,20,25,0.942734375,4.0078125,3.9453125,5554.0717488701,2834.1383819812,5110.3202262711,70578.320148264,115344.725330399,75.4419625162853
Shape1_228,596.82,3.54296875,2114.5153554,2,308.10138468878,298.41,298.41,195.443218164047,690392023.125004,0.235546875,0.176953125,0.222265625,0.47734375,0.55859375,0.722265625,0.500390625,846.09375,0.474,8.21484375,79.921875,0.1984375,0.4578125,0.4046875,0.4390625,8.1328125,11.3333333333333,8.703125,13.578125,16.90625,20,25,0.925859375,3.3203125,4.2578125,2956.0977298617,1541.1895318114,1715.3758391465,36924.5414288166,51951.23377974,87.0467373408062
Shape1_200,1470.08,3.58984375,5277.3593376,4,727.040245062463,367.52,367.52,374.144536572023,1535521533.75272,0.152734375,0.247265625,0.183203125,0.52421875,0.59921875,0.876953125,0.392578125,917.96875,0.346,8.07421875,65.859375,0.3546875,0.4390625,0.3984375,0.1703125,7.5390625,10.1666666666667,7.515625,10.890625,22.28125,20,25,0.941796875,3.1015625,4.2265625,5757.3554879963,2041.2453154779,3548.4597182321,68430.0916806433,99514.5988123565,67.6933220044872
Shape1_280,1062.76,3.576171875,3800.6130861,4,658.010586872361,265.69,265.69,280.064030164557,1104588916.67917,0.2146484375,0.1951171875,0.2255859375,0.412890625,0.572265625,0.8587890625,0.4177734375,808.203125,0.389,8.537109375,62.6953125,0.47578125,0.25703125,0.25703125,0.18828125,8.03515625,11.8333333333333,9.7421875,11.0390625,19.359375,20,25,0.9463671875,4.26171875,3.53515625,4709.2903396285,1749.5606311562,3708.9041544452,58017.5047952262,90507.5051881661,85.1626944824477
Shape1_279,2355.08,3.763671875,8863.7498313,4,1123.11269910338,588.77,588.77,338.368286564771,2567360006.28853,0.1958984375,0.1638671875,0.2068359375,0.525390625,0.559765625,0.9150390625,0.3615234375,920.703125,0.259,6.099609375,118.9453125,0.10078125,0.33203125,0.18203125,0.31328125,7.66015625,12.6666666666667,7.4921875,11.7890625,21.859375,20,25,0.9576171875,2.88671875,2.66015625,6160.7860701208,3382.6473125439,6571.9585032986,85512.9975176806,143083.354006576,60.7551989769249
Shape1_260,552.21,3.669921875,2026.5683639,3,397.448776567503,184.07,184.07,200.691346379521,718783524.581956,0.1740234375,0.2232421875,0.2162109375,0.556640625,0.516015625,0.8869140625,0.4083984375,989.453125,0.444,8.255859375,113.3203125,0.31328125,0.41953125,0.39453125,0.20078125,7.09765625,12.1666666666667,6.8671875,12.4140625,17.109375,20,25,0.9707421875,3.69921875,3.09765625,3333.1391798196,1003.1166953243,1241.1247582749,39729.9961971829,50602.249079671,91.6358796104218
Shape1_230,1914.2,3.79296875,7260.503174,4,888.488480124455,478.55,478.55,462.757153055236,1999739556.73214,0.210546875,0.201953125,0.197265625,0.52734375,0.40859375,0.947265625,0.575390625,896.09375,0.349,8.96484375,94.921875,0.4984375,0.3578125,0.1046875,0.3390625,8.6328125,12.1666666666667,7.703125,12.578125,22.90625,20,25,0.940859375,3.8203125,3.7578125,6396.0655350556,4519.1536854953,5356.2144778171,84041.2642714439,130961.703097122,68.4158933743191
Shape1_210,1489.4,3.05859375,4555.4699036,5,810.027263059513,297.88,297.88,293.934215800774,1565855050.03115,0.224609375,0.156640625,0.161328125,0.43046875,0.51796875,0.755078125,0.401953125,911.71875,0.299,6.10546875,78.984375,0.2921875,0.4265625,0.2109375,0.1828125,7.8515625,12.6666666666667,8.390625,13.015625,23.03125,20,25,0.954921875,4.1640625,2.9140625,3044.2294713651,3133.651000891,4545.1855793185,47454.0368295031,87269.8625043331,58.5939724079046
Shape1_287,1986.04,3.701171875,7350.6766319,4,840.953063575769,496.51,496.51,529.637168872413,1968498923.91515,0.1521484375,0.2326171875,0.1880859375,0.587890625,0.497265625,0.8962890625,0.5302734375,883.203125,0.351,8.912109375,70.1953125,0.42578125,0.20703125,0.40703125,0.43828125,8.28515625,11.5,7.2421875,13.5390625,20.359375,20,25,0.9538671875,3.51171875,2.78515625,6142.8051130972,4867.3314354149,4932.7974115794,89165.0740119657,132376.379337401,66.653430614389
Shape1_286,1584.45,3.201171875,5072.099088,3,653.392272732741,528.15,528.15,235.683501739971,1783903433.45985,0.2021484375,0.1826171875,0.2380859375,0.487890625,0.597265625,0.7462890625,0.3802734375,983.203125,0.349,7.412109375,100.1953125,0.22578125,0.40703125,0.20703125,0.23828125,7.28515625,10.5,9.2421875,11.5390625,16.359375,20,25,0.9238671875,2.51171875,3.78515625,5074.1486381513,2224.2691637487,5163.519053566,68106.248686903,113338.675596141,71.5318726347573
Shape1_277,2482.32,3.513671875,8722.0615888,3,688.450405649837,827.44,827.44,524.590324679305,2536485893.581,0.1708984375,0.2388671875,0.1818359375,0.475390625,0.409765625,0.8400390625,0.4365234375,970.703125,0.297,6.849609375,73.9453125,0.40078125,0.43203125,0.48203125,0.41328125,7.16015625,12.1666666666667,8.4921875,10.7890625,19.859375,20,25,0.9726171875,4.38671875,3.16015625,6848.212953287,4554.5135404031,7889.4194810771,94273.02373348,163384.338387715,65.8192087997178
Shape1_257,1821.76,3.794921875,6913.4380136,4,858.536537753611,455.44,455.44,512.616386671894,1922914795.69584,0.2365234375,0.2357421875,0.2287109375,0.581640625,0.591015625,0.8494140625,0.5208984375,964.453125,0.328,7.880859375,60.8203125,0.26328125,0.36953125,0.44453125,0.45078125,7.84765625,12.8333333333333,7.3671875,11.9140625,16.109375,20,25,0.9482421875,2.94921875,3.84765625,6612.4973448028,4095.1345593811,4349.2411514716,87611.4754609395,125710.827947831,69.0051532297507
Shape1_235,792.98,3.85546875,3057.3106006,2,476.911043929003,396.49,396.49,175.145239502075,1018887185.37703,0.154296875,0.158203125,0.241015625,0.56484375,0.57109375,0.741015625,0.594140625,933.59375,0.401,7.27734375,98.671875,0.4234375,0.1328125,0.3296875,0.2640625,7.5078125,12,6.453125,13.328125,22.40625,20,25,0.967109375,3.9453125,3.3828125,3567.3350113338,1502.5725837194,1885.6608878511,42976.4502196956,59494.8395972712,75.0269106374325
Shape1_205,1090.2,3.96484375,4322.472202,3,609.035949056707,363.4,363.4,303.125826271336,1300920600.27461,0.240234375,0.209765625,0.170703125,0.54921875,0.52421875,0.839453125,0.505078125,942.96875,0.38,8.44921875,118.359375,0.2046875,0.3890625,0.4484375,0.3203125,7.2890625,11.1666666666667,6.015625,13.390625,23.28125,20,25,0.979296875,4.3515625,2.9765625,4889.9085007569,1930.1981875719,2096.6372404075,58276.6252643453,76643.167490315,70.3019331226519
Shape1_289,1722.03,3.279296875,5647.0472389,3,666.082629500307,574.01,574.01,277.893606637197,1785160517.01468,0.1568359375,0.1966796875,0.1708984375,0.578515625,0.512890625,0.8634765625,0.5349609375,836.328125,0.366,8.208984375,119.8828125,0.20703125,0.35078125,0.37578125,0.25703125,8.31640625,11.3333333333333,7.6796875,11.3515625,18.234375,20,25,0.9304296875,3.60546875,4.00390625,5468.7065964586,2987.1393915876,4927.895059232,72453.4531630452,115621.813881918,67.1427407663732
Shape1_288,1116.1,3.779296875,4218.0722656,5,807.827807942516,223.22,223.22,325.074987381029,1304954635.02848,0.2068359375,0.2466796875,0.2208984375,0.478515625,0.412890625,0.7134765625,0.3849609375,936.328125,0.32,6.708984375,89.8828125,0.40703125,0.15078125,0.17578125,0.45703125,7.31640625,10.3333333333333,9.6796875,13.3515625,22.234375,20,25,0.9604296875,2.60546875,3.00390625,3576.5129404194,2104.3814936406,3334.404846039,47156.3961877159,76365.7826390175,68.4219896416249
Shape1_262,1632.8,3.919921875,6400.4486416,5,1092.39540569279,326.56,326.56,325.207266242984,1830681406.58441,0.1990234375,0.1982421875,0.1912109375,0.406640625,0.466015625,0.8119140625,0.3333984375,939.453125,0.312,7.505859375,68.3203125,0.21328125,0.31953125,0.29453125,0.10078125,7.59765625,12.6666666666667,9.8671875,13.4140625,23.109375,20,25,0.9557421875,3.19921875,2.59765625,5105.1378860789,2895.2523316397,5793.5575161094,69157.2246692185,119908.788510337,73.4375235854586
Shape1_261,2038.2,3.169921875,6460.9360395,4,878.777168794879,509.55,509.55,266.555313463777,2062759808.54143,0.2240234375,0.1732421875,0.1662109375,0.456640625,0.416015625,0.7369140625,0.5583984375,889.453125,0.298,6.755859375,83.3203125,0.11328125,0.21953125,0.19453125,0.40078125,8.09765625,11.1666666666667,8.8671875,10.4140625,21.109375,20,25,0.9407421875,2.69921875,4.09765625,4079.2309113007,3633.1834477803,6584.1458376336,58083.3896095626,115760.507147233,56.7954602822259
Shape1_252,811.72,3.32421875,2698.3358584,4,501.017036482346,202.93,202.93,264.384611151241,916603599.054055,0.163671875,0.192578125,0.169140625,0.42109375,0.47734375,0.825390625,0.584765625,877.34375,0.359,6.80859375,111.796875,0.1609375,0.3703125,0.4921875,0.3015625,8.9453125,10.6666666666667,8.328125,11.453125,23.65625,20,25,0.953984375,2.8828125,3.0703125,2355.5899432689,2763.3625506273,2191.0211677758,36075.5872788638,55268.9327085798,68.088666915414
Shape1_236,1059.75,3.98046875,4218.3030825,3,633.270233937261,353.25,353.25,269.052553904931,1267842091.69605,0.216796875,0.220703125,0.178515625,0.43984375,0.49609375,0.703515625,0.406640625,958.59375,0.33,6.90234375,91.171875,0.4734375,0.1828125,0.1796875,0.3140625,7.7578125,12.3333333333333,8.953125,11.828125,17.40625,20,25,0.929609375,4.1953125,4.1328125,4306.4075414502,1845.6913503819,3309.6555051308,54327.8375024077,83320.4197273535,78.6227126467124
